date,product_id,store_id,price,promotion,stock_level,units_sold
2022-05-31,Product_B,Store_1,15.83,1,20,152
2022-06-01,Product_B,Store_1,23.13,0,190,109
2022-06-02,Product_B,Store_1,23.18,0,47,108
2022-06-03,Product_B,Store_1,19.6,0,127,123
2022-06-04,Product_B,Store_1,12.26,0,242,128
2022-06-05,Product_B,Store_1,27.73,0,56,113
2022-06-06,Product_B,Store_1,22.06,1,151,153
2022-06-07,Product_B,Store_1,29.02,0,195,112
2022-06-08,Product_B,Store_1,26.34,0,242,109
2022-06-09,Product_B,Store_1,22.89,0,30,120
2022-06-10,Product_B,Store_1,13.66,1,196,123
2022-06-11,Product_B,Store_1,27.83,0,116,124
2022-06-12,Product_B,Store_1,15.35,0,48,141
2022-06-13,Product_B,Store_1,27.16,0,236,129
2022-06-14,Product_B,Store_1,8.28,0,242,134
2022-06-15,Product_B,Store_1,23.96,0,230,113
2022-06-16,Product_B,Store_1,25.89,0,139,118
2022-06-17,Product_B,Store_1,10.41,0,233,109
2022-06-18,Product_B,Store_1,9.72,0,26,138
2022-06-19,Product_B,Store_1,28.96,0,226,129
2022-06-20,Product_B,Store_1,22.99,0,58,105
2022-06-21,Product_B,Store_1,20.35,0,219,118
2022-06-22,Product_B,Store_1,24.93,0,101,116
2022-06-23,Product_B,Store_1,24.46,0,92,110
2022-06-24,Product_B,Store_1,24.03,0,97,139
2022-06-25,Product_B,Store_1,20.88,0,171,127
2022-06-26,Product_B,Store_1,10.62,0,66,121
2022-06-27,Product_B,Store_1,26.49,0,104,107
2022-06-28,Product_B,Store_1,14.43,0,244,112
2022-06-29,Product_B,Store_1,29.76,0,240,112
2022-06-30,Product_B,Store_1,23.49,0,70,115
2022-07-01,Product_B,Store_1,26.82,0,228,102
2022-07-02,Product_B,Store_1,20.62,0,243,107
2022-07-03,Product_B,Store_1,21.88,0,90,124
2022-07-04,Product_B,Store_1,14.05,0,207,116
2022-07-05,Product_B,Store_1,28.93,0,203,101
2022-07-06,Product_B,Store_1,12.92,0,111,99
2022-07-07,Product_B,Store_1,21.87,0,116,89
2022-07-08,Product_B,Store_1,23.52,0,191,115
2022-07-09,Product_B,Store_1,12.89,0,144,132
2022-07-10,Product_B,Store_1,9.05,0,99,126
2022-07-11,Product_B,Store_1,27.51,1,201,140
2022-07-12,Product_B,Store_1,14.7,0,230,111
2022-07-13,Product_B,Store_1,27.89,0,165,95
2022-07-14,Product_B,Store_1,15.4,0,154,108
2022-07-15,Product_B,Store_1,26.49,0,169,91
2022-07-16,Product_B,Store_1,29.37,0,108,129
2022-07-17,Product_B,Store_1,10.03,0,22,109
2022-07-18,Product_B,Store_1,17.69,0,197,110
2022-07-19,Product_B,Store_1,18.75,0,36,104
2022-07-20,Product_B,Store_1,27.67,0,96,103
2022-07-21,Product_B,Store_1,15.83,0,248,90
2022-07-22,Product_B,Store_1,15.03,0,21,86
2022-07-23,Product_B,Store_1,20.52,0,155,116
2022-07-24,Product_B,Store_1,23.87,0,60,114
2022-07-25,Product_B,Store_1,23.98,0,88,99
2022-07-26,Product_B,Store_1,22.14,0,85,86
2022-07-27,Product_B,Store_1,15.53,0,96,90
2022-07-28,Product_B,Store_1,20.71,0,178,116
2022-07-29,Product_B,Store_1,9.62,0,234,126
2022-07-30,Product_B,Store_1,18.61,1,112,158
2022-07-31,Product_B,Store_1,24.44,0,79,119
2022-08-01,Product_B,Store_1,11.11,0,22,113
2022-08-02,Product_B,Store_1,10.79,0,134,102
2022-08-03,Product_B,Store_1,29.93,0,248,84
2022-08-04,Product_B,Store_1,15.82,0,215,87
2022-08-05,Product_B,Store_1,19.82,0,242,112
2022-08-06,Product_B,Store_1,16.07,0,79,114
2022-08-07,Product_B,Store_1,20.19,0,38,113
2022-08-08,Product_B,Store_1,24.46,0,240,95
2022-08-09,Product_B,Store_1,28.54,1,126,150
2022-08-10,Product_B,Store_1,11.1,0,219,86
2022-08-11,Product_B,Store_1,28.12,0,78,97
2022-08-12,Product_B,Store_1,9.73,0,131,87
2022-08-13,Product_B,Store_1,9.02,0,208,99
2022-08-14,Product_B,Store_1,10.83,0,95,88
2022-08-15,Product_B,Store_1,22.73,0,108,120
2022-08-16,Product_B,Store_1,20.31,1,99,126
2022-08-17,Product_B,Store_1,27.07,0,218,100
2022-08-18,Product_B,Store_1,25.33,0,204,94
2022-08-19,Product_B,Store_1,13.48,0,67,111
2022-08-20,Product_B,Store_1,8.57,1,230,162
2022-08-21,Product_B,Store_1,21.91,0,247,114
2022-08-22,Product_B,Store_1,14.46,1,170,150
2022-08-23,Product_B,Store_1,16.62,0,144,112
2022-08-24,Product_B,Store_1,21.28,0,110,91
2022-08-25,Product_B,Store_1,13.93,0,43,81
2022-08-26,Product_B,Store_1,15.0,0,88,97
2022-08-27,Product_B,Store_1,26.58,0,173,106
2022-08-28,Product_B,Store_1,17.49,0,75,89
2022-08-29,Product_B,Store_1,16.39,0,186,71
2022-08-30,Product_B,Store_1,26.85,0,54,99
2022-08-31,Product_B,Store_1,27.28,0,210,76
2022-09-01,Product_B,Store_1,21.33,0,81,86
2022-09-02,Product_B,Store_1,24.06,0,62,75
2022-09-03,Product_B,Store_1,21.52,0,70,100
2022-09-04,Product_B,Store_1,25.39,1,59,152
2022-09-05,Product_B,Store_1,17.26,0,131,78
2022-09-06,Product_B,Store_1,9.22,0,99,86
2022-09-07,Product_B,Store_1,16.24,0,127,85
2022-09-08,Product_B,Store_1,24.48,0,59,102
2022-09-09,Product_B,Store_1,27.17,1,240,114
2022-09-10,Product_B,Store_1,9.19,0,158,99
2022-09-11,Product_B,Store_1,27.53,0,50,105
2022-09-12,Product_B,Store_1,14.97,0,131,83
2022-09-13,Product_B,Store_1,25.64,0,135,75
2022-09-14,Product_B,Store_1,18.79,0,162,93
2022-09-15,Product_B,Store_1,20.69,0,70,96
2022-09-16,Product_B,Store_1,18.83,0,203,83
2022-09-17,Product_B,Store_1,17.51,0,154,115
2022-09-18,Product_B,Store_1,18.4,0,112,100
2022-09-19,Product_B,Store_1,17.6,0,114,103
2022-09-20,Product_B,Store_1,21.94,0,133,76
2022-09-21,Product_B,Store_1,11.71,1,161,135
2022-09-22,Product_B,Store_1,13.78,0,202,70
2022-09-23,Product_B,Store_1,20.88,0,217,97
2022-09-24,Product_B,Store_1,27.83,1,196,159
2022-09-25,Product_B,Store_1,29.82,0,221,89
2022-09-26,Product_B,Store_1,9.74,1,130,125
2022-09-27,Product_B,Store_1,26.18,0,227,82
2022-09-28,Product_B,Store_1,13.75,0,186,92
2022-09-29,Product_B,Store_1,10.83,0,74,102
2022-09-30,Product_B,Store_1,13.15,0,241,93
2022-10-01,Product_B,Store_1,8.42,0,141,104
2022-10-02,Product_B,Store_1,23.6,0,146,110
2022-10-03,Product_B,Store_1,23.14,0,27,96
2022-10-04,Product_B,Store_1,14.55,0,27,96
2022-10-05,Product_B,Store_1,13.03,0,223,82
2022-10-06,Product_B,Store_1,18.02,0,231,78
2022-10-07,Product_B,Store_1,23.12,0,240,80
2022-10-08,Product_B,Store_1,13.66,1,107,157
2022-10-09,Product_B,Store_1,26.47,0,23,95
2022-10-10,Product_B,Store_1,24.99,0,213,94
2022-10-11,Product_B,Store_1,23.9,0,221,76
2022-10-12,Product_B,Store_1,13.06,0,193,83
2022-10-13,Product_B,Store_1,13.01,0,219,100
2022-10-14,Product_B,Store_1,13.4,0,240,101
2022-10-15,Product_B,Store_1,10.18,1,101,129
2022-10-16,Product_B,Store_1,29.55,0,211,104
2022-10-17,Product_B,Store_1,23.51,1,52,132
2022-10-18,Product_B,Store_1,16.75,0,89,98
2022-10-19,Product_B,Store_1,18.57,0,239,94
2022-10-20,Product_B,Store_1,15.33,1,164,111
2022-10-21,Product_B,Store_1,17.58,0,53,85
2022-10-22,Product_B,Store_1,13.5,0,117,112
2022-10-23,Product_B,Store_1,16.13,0,112,108
2022-10-24,Product_B,Store_1,27.65,1,55,132
2022-10-25,Product_B,Store_1,17.15,0,89,97
2022-10-26,Product_B,Store_1,13.07,0,240,82
2022-10-27,Product_B,Store_1,15.04,1,22,106
2022-10-28,Product_B,Store_1,24.79,0,108,96
2022-10-29,Product_B,Store_1,28.03,0,157,98
2022-10-30,Product_B,Store_1,18.99,0,35,113
2022-10-31,Product_B,Store_1,18.62,0,87,97
2022-11-01,Product_B,Store_1,21.09,0,131,99
2022-11-02,Product_B,Store_1,10.59,0,124,85
2022-11-03,Product_B,Store_1,26.46,0,119,87
2022-11-04,Product_B,Store_1,20.48,0,249,85
2022-11-05,Product_B,Store_1,14.83,1,28,125
2022-11-06,Product_B,Store_1,14.33,0,144,109
2022-11-07,Product_B,Store_1,8.49,0,210,96
2022-11-08,Product_B,Store_1,13.32,0,197,90
2022-11-09,Product_B,Store_1,27.14,0,89,91
2022-11-10,Product_B,Store_1,20.59,0,38,110
2022-11-11,Product_B,Store_1,10.01,0,73,94
2022-11-12,Product_B,Store_1,10.38,0,112,108
2022-11-13,Product_B,Store_1,13.29,0,138,96
2022-11-14,Product_B,Store_1,29.61,0,244,98
2022-11-15,Product_B,Store_1,29.8,0,139,86
2022-11-16,Product_B,Store_1,8.43,0,89,81
2022-11-17,Product_B,Store_1,15.72,0,219,90
2022-11-18,Product_B,Store_1,23.16,0,99,89
2022-11-19,Product_B,Store_1,24.96,0,228,106
2022-11-20,Product_B,Store_1,14.72,0,29,100
2022-11-21,Product_B,Store_1,19.14,0,131,73
2022-11-22,Product_B,Store_1,23.99,0,80,104
2022-11-23,Product_B,Store_1,15.91,1,98,154
2022-11-24,Product_B,Store_1,8.1,0,107,75
2022-11-25,Product_B,Store_1,13.57,0,88,94
2022-11-26,Product_B,Store_1,11.36,0,100,101
2022-11-27,Product_B,Store_1,23.06,0,150,107
2022-11-28,Product_B,Store_1,8.89,0,54,113
2022-11-29,Product_B,Store_1,26.92,0,187,84
2022-11-30,Product_B,Store_1,21.5,0,147,114
2022-12-01,Product_B,Store_1,8.76,0,230,106
2022-12-02,Product_B,Store_1,21.31,0,120,97
2022-12-03,Product_B,Store_1,27.49,0,119,101
2022-12-04,Product_B,Store_1,8.74,0,36,113
2022-12-05,Product_B,Store_1,8.55,0,38,93
2022-12-06,Product_B,Store_1,10.81,0,80,92
2022-12-07,Product_B,Store_1,17.61,0,183,97
2022-12-08,Product_B,Store_1,19.46,0,159,108
2022-12-09,Product_B,Store_1,8.45,0,125,90
2022-12-10,Product_B,Store_1,12.73,0,223,121
2022-12-11,Product_B,Store_1,17.21,0,214,110
2022-12-12,Product_B,Store_1,22.08,0,77,90
2022-12-13,Product_B,Store_1,11.78,0,82,94
2022-12-14,Product_B,Store_1,12.06,0,43,99
2022-12-15,Product_B,Store_1,24.38,0,217,100
2022-12-16,Product_B,Store_1,28.7,0,222,113
2022-12-17,Product_B,Store_1,20.2,0,238,123
2022-12-18,Product_B,Store_1,29.3,0,50,122
2022-12-19,Product_B,Store_1,22.23,0,161,102
2022-12-20,Product_B,Store_1,18.77,1,100,126
2022-12-21,Product_B,Store_1,18.35,0,78,111
2022-12-22,Product_B,Store_1,10.92,0,199,101
2022-12-23,Product_B,Store_1,17.84,0,111,120
2022-12-24,Product_B,Store_1,10.49,1,84,146
2022-12-25,Product_B,Store_1,20.78,0,177,134
2022-12-26,Product_B,Store_1,12.99,0,246,99
2022-12-27,Product_B,Store_1,9.47,0,196,114
2022-12-28,Product_B,Store_1,22.76,0,111,88
2022-12-29,Product_B,Store_1,24.87,0,43,112
2022-12-30,Product_B,Store_1,11.86,1,131,161
2022-12-31,Product_B,Store_1,25.76,0,88,108
2023-01-01,Product_B,Store_1,15.84,0,176,113
2023-01-02,Product_B,Store_1,8.03,0,206,100
2023-01-03,Product_B,Store_1,17.95,0,79,106
2023-01-04,Product_B,Store_1,11.3,1,216,150
2023-01-05,Product_B,Store_1,27.97,0,217,112
2023-01-06,Product_B,Store_1,8.03,0,227,118
2023-01-07,Product_B,Store_1,9.02,0,172,113
2023-01-08,Product_B,Store_1,15.34,1,238,154
2023-01-09,Product_B,Store_1,13.94,0,64,106
2023-01-10,Product_B,Store_1,13.75,0,161,116
2023-01-11,Product_B,Store_1,13.32,1,101,128
2023-01-12,Product_B,Store_1,28.2,0,203,124
2023-01-13,Product_B,Store_1,26.55,0,163,119
2023-01-14,Product_B,Store_1,19.72,0,33,137
2023-01-15,Product_B,Store_1,10.22,1,146,184
2023-01-16,Product_B,Store_1,19.5,0,66,122
2023-01-17,Product_B,Store_1,10.43,0,43,124
2023-01-18,Product_B,Store_1,28.7,1,145,146
2023-01-19,Product_B,Store_1,29.87,0,40,114
2023-01-20,Product_B,Store_1,14.81,0,201,106
2023-01-21,Product_B,Store_1,23.2,1,25,159
2023-01-22,Product_B,Store_1,26.86,0,58,128
2023-01-23,Product_B,Store_1,28.31,0,167,124
2023-01-24,Product_B,Store_1,11.45,0,153,93
2023-01-25,Product_B,Store_1,17.77,0,23,101
2023-01-26,Product_B,Store_1,8.4,0,196,123
2023-01-27,Product_B,Store_1,19.91,0,194,118
2023-01-28,Product_B,Store_1,27.32,0,171,130
2023-01-29,Product_B,Store_1,25.69,0,26,141
2023-01-30,Product_B,Store_1,16.54,0,191,112
2023-01-31,Product_B,Store_1,10.0,1,145,177
2023-02-01,Product_B,Store_1,9.48,0,82,134
2023-02-02,Product_B,Store_1,26.22,0,72,109
2023-02-03,Product_B,Store_1,18.68,0,154,126
2023-02-04,Product_B,Store_1,27.8,0,222,136
2023-02-05,Product_B,Store_1,14.31,0,21,118
2023-02-06,Product_B,Store_1,13.9,0,101,104
2023-02-07,Product_B,Store_1,24.91,0,92,118
2023-02-08,Product_B,Store_1,18.2,0,82,117
2023-02-09,Product_B,Store_1,22.76,0,230,120
2023-02-10,Product_B,Store_1,16.86,0,178,136
2023-02-11,Product_B,Store_1,19.45,0,150,114
2023-02-12,Product_B,Store_1,24.56,0,49,139
2023-02-13,Product_B,Store_1,13.5,0,93,137
2023-02-14,Product_B,Store_1,28.04,1,148,155
2023-02-15,Product_B,Store_1,8.45,0,53,133
2023-02-16,Product_B,Store_1,26.97,0,219,121
2023-02-17,Product_B,Store_1,29.53,0,54,123
2023-02-18,Product_B,Store_1,28.83,0,238,146
2023-02-19,Product_B,Store_1,14.06,0,32,134
2023-02-20,Product_B,Store_1,14.73,0,67,134
2023-02-21,Product_B,Store_1,29.14,0,63,135
2023-02-22,Product_B,Store_1,17.7,0,151,129
2023-02-23,Product_B,Store_1,8.78,0,27,103
2023-02-24,Product_B,Store_1,23.55,1,34,130
2023-02-25,Product_B,Store_1,12.71,0,154,138
2023-02-26,Product_B,Store_1,11.16,0,175,127
2023-02-27,Product_B,Store_1,21.34,0,201,119
2023-02-28,Product_B,Store_1,14.94,0,233,128
2023-03-01,Product_B,Store_1,22.48,0,159,121
2023-03-02,Product_B,Store_1,19.42,0,228,111
2023-03-03,Product_B,Store_1,20.61,0,111,116
2023-03-04,Product_B,Store_1,15.11,0,204,164
2023-03-05,Product_B,Store_1,22.03,0,127,129
2023-03-06,Product_B,Store_1,27.56,0,219,131
2023-03-07,Product_B,Store_1,14.89,0,168,125
2023-03-08,Product_B,Store_1,28.74,0,191,135
2023-03-09,Product_B,Store_1,11.87,0,219,112
2023-03-10,Product_B,Store_1,17.99,0,91,116
2023-03-11,Product_B,Store_1,9.98,0,232,133
2023-03-12,Product_B,Store_1,17.21,0,34,139
2023-03-13,Product_B,Store_1,10.28,0,86,114
2023-03-14,Product_B,Store_1,21.41,1,248,164
2023-03-15,Product_B,Store_1,15.21,0,172,122
2023-03-16,Product_B,Store_1,8.43,0,40,132
2023-03-17,Product_B,Store_1,10.8,0,65,132
2023-03-18,Product_B,Store_1,26.62,0,78,147
2023-03-19,Product_B,Store_1,15.46,0,24,160
2023-03-20,Product_B,Store_1,24.97,0,210,130
2023-03-21,Product_B,Store_1,17.95,0,42,124
2023-03-22,Product_B,Store_1,12.07,0,246,115
2023-03-23,Product_B,Store_1,21.81,0,199,127
2023-03-24,Product_B,Store_1,19.01,0,229,132
2023-03-25,Product_B,Store_1,15.46,0,122,141
2023-03-26,Product_B,Store_1,26.51,1,33,185
2023-03-27,Product_B,Store_1,21.32,0,90,131
2023-03-28,Product_B,Store_1,21.65,0,52,118
2023-03-29,Product_B,Store_1,13.21,0,43,123
2023-03-30,Product_B,Store_1,9.59,1,73,151
2023-03-31,Product_B,Store_1,16.61,0,244,114
2023-04-01,Product_B,Store_1,22.42,0,185,154
2023-04-02,Product_B,Store_1,25.56,0,68,131
2023-04-03,Product_B,Store_1,26.78,0,241,117
2023-04-04,Product_B,Store_1,17.66,0,168,129
2023-04-05,Product_B,Store_1,18.93,0,164,132
2023-04-06,Product_B,Store_1,9.42,0,239,124
2023-04-07,Product_B,Store_1,19.13,0,45,123
2023-04-08,Product_B,Store_1,20.44,1,144,165
2023-04-09,Product_B,Store_1,28.18,0,96,159
2023-04-10,Product_B,Store_1,11.38,0,66,128
2023-04-11,Product_B,Store_1,25.98,0,128,135
2023-04-12,Product_B,Store_1,15.84,0,139,128
2023-04-13,Product_B,Store_1,14.84,0,75,135
2023-04-14,Product_B,Store_1,11.08,0,124,124
2023-04-15,Product_B,Store_1,9.65,0,74,141
2023-04-16,Product_B,Store_1,24.62,0,134,142
2023-04-17,Product_B,Store_1,22.04,0,155,127
2023-04-18,Product_B,Store_1,12.74,0,123,131
2023-04-19,Product_B,Store_1,19.31,0,243,129
2023-04-20,Product_B,Store_1,8.84,0,56,136
2023-04-21,Product_B,Store_1,23.87,0,106,152
2023-04-22,Product_B,Store_1,11.77,0,82,127
2023-04-23,Product_B,Store_1,9.38,0,27,135
2023-04-24,Product_B,Store_1,25.82,0,192,122
2023-04-25,Product_B,Store_1,26.16,1,32,159
2023-04-26,Product_B,Store_1,11.74,0,117,118
2023-04-27,Product_B,Store_1,27.25,0,245,110
2023-04-28,Product_B,Store_1,25.27,0,34,119
2023-04-29,Product_B,Store_1,22.4,0,200,129
2023-04-30,Product_B,Store_1,17.36,0,106,126
2023-05-01,Product_B,Store_1,21.37,0,73,126
2023-05-02,Product_B,Store_1,22.2,0,96,130
2023-05-03,Product_B,Store_1,13.77,0,220,115
2023-05-04,Product_B,Store_1,16.22,0,242,146
2023-05-05,Product_B,Store_1,26.0,0,36,115
2023-05-06,Product_B,Store_1,18.48,0,35,133
2023-05-07,Product_B,Store_1,25.4,0,187,127
2023-05-08,Product_B,Store_1,23.95,0,140,124
2023-05-09,Product_B,Store_1,15.49,1,39,157
2023-05-10,Product_B,Store_1,16.07,0,76,106
2023-05-11,Product_B,Store_1,13.58,0,174,129
2023-05-12,Product_B,Store_1,27.17,0,106,110
2023-05-13,Product_B,Store_1,19.39,0,76,146
2023-05-14,Product_B,Store_1,8.91,0,199,128
2023-05-15,Product_B,Store_1,26.33,0,39,119
2023-05-16,Product_B,Store_1,21.95,0,84,139
2023-05-17,Product_B,Store_1,17.45,0,37,128
2023-05-18,Product_B,Store_1,20.57,0,119,120
2023-05-19,Product_B,Store_1,26.02,1,202,144
2023-05-20,Product_B,Store_1,23.64,0,65,141
2023-05-21,Product_B,Store_1,28.77,0,235,134
2023-05-22,Product_B,Store_1,26.14,0,160,112
2023-05-23,Product_B,Store_1,26.87,1,228,153
2023-05-24,Product_B,Store_1,26.39,0,53,123
2023-05-25,Product_B,Store_1,8.99,0,116,112
2023-05-26,Product_B,Store_1,24.45,0,66,127
2023-05-27,Product_B,Store_1,21.75,0,137,140
2023-05-28,Product_B,Store_1,8.76,1,40,183
2023-05-29,Product_B,Store_1,27.22,0,232,114
2023-05-30,Product_B,Store_1,19.5,1,114,175
2023-05-31,Product_B,Store_1,10.98,0,21,119
2023-06-01,Product_B,Store_1,13.84,1,197,134
2023-06-02,Product_B,Store_1,13.26,0,131,89
2023-06-03,Product_B,Store_1,28.63,0,127,133
2023-06-04,Product_B,Store_1,17.42,0,186,132
2023-06-05,Product_B,Store_1,20.87,1,109,139
2023-06-06,Product_B,Store_1,13.5,0,87,121
2023-06-07,Product_B,Store_1,20.91,0,190,104
2023-06-08,Product_B,Store_1,15.92,0,123,123
2023-06-09,Product_B,Store_1,19.18,0,248,104
2023-06-10,Product_B,Store_1,25.26,0,189,148
2023-06-11,Product_B,Store_1,10.77,0,189,116
2023-06-12,Product_B,Store_1,22.51,0,56,114
2023-06-13,Product_B,Store_1,16.11,0,207,126
2023-06-14,Product_B,Store_1,19.77,0,91,120
2023-06-15,Product_B,Store_1,8.7,0,36,120
2023-06-16,Product_B,Store_1,20.01,0,162,108
2023-06-17,Product_B,Store_1,11.99,0,203,123
2023-06-18,Product_B,Store_1,8.0,0,96,123
2023-06-19,Product_B,Store_1,10.05,1,159,139
2023-06-20,Product_B,Store_1,19.12,0,93,115
2023-06-21,Product_B,Store_1,11.56,1,86,111
2023-06-22,Product_B,Store_1,16.26,0,201,114
2023-06-23,Product_B,Store_1,8.52,1,131,161
2023-06-24,Product_B,Store_1,28.04,0,187,118
2023-06-25,Product_B,Store_1,26.1,0,166,109
2023-06-26,Product_B,Store_1,27.59,0,159,101
2023-06-27,Product_B,Store_1,28.41,0,195,98
2023-06-28,Product_B,Store_1,16.08,0,153,108
2023-06-29,Product_B,Store_1,15.36,0,32,128
2023-06-30,Product_B,Store_1,11.06,0,165,107
2023-07-01,Product_B,Store_1,8.93,0,143,116
2023-07-02,Product_B,Store_1,24.96,0,134,112
2023-07-03,Product_B,Store_1,10.85,0,234,112
2023-07-04,Product_B,Store_1,15.28,0,139,101
2023-07-05,Product_B,Store_1,11.21,0,33,96
2023-07-06,Product_B,Store_1,19.48,0,146,96
2023-07-07,Product_B,Store_1,14.39,0,36,96
2023-07-08,Product_B,Store_1,27.65,0,247,133
2023-07-09,Product_B,Store_1,21.4,1,75,153
2023-07-10,Product_B,Store_1,25.49,0,160,115
2023-07-11,Product_B,Store_1,22.71,0,88,88
2023-07-12,Product_B,Store_1,19.91,1,223,182
2023-07-13,Product_B,Store_1,15.49,0,120,97
2023-07-14,Product_B,Store_1,18.86,0,41,111
2023-07-15,Product_B,Store_1,23.58,0,172,110
2023-07-16,Product_B,Store_1,10.2,1,203,148
2023-07-17,Product_B,Store_1,12.61,0,105,115
2023-07-18,Product_B,Store_1,17.43,0,238,110
2023-07-19,Product_B,Store_1,15.43,0,226,94
2023-07-20,Product_B,Store_1,17.71,0,48,108
2023-07-21,Product_B,Store_1,29.47,0,149,106
2023-07-22,Product_B,Store_1,23.27,0,206,103
2023-07-23,Product_B,Store_1,22.33,0,163,121
2023-07-24,Product_B,Store_1,15.65,0,146,104
2023-07-25,Product_B,Store_1,26.8,0,196,96
2023-07-26,Product_B,Store_1,26.27,0,57,102
2023-07-27,Product_B,Store_1,19.69,0,161,99
2023-07-28,Product_B,Store_1,17.75,0,58,80
2023-07-29,Product_B,Store_1,17.01,0,229,121
2023-07-30,Product_B,Store_1,29.7,0,186,102
2023-07-31,Product_B,Store_1,15.46,0,232,103
2023-08-01,Product_B,Store_1,23.83,1,204,164
2023-08-02,Product_B,Store_1,19.87,0,23,107
2023-08-03,Product_B,Store_1,23.11,0,110,89
2023-08-04,Product_B,Store_1,9.19,0,106,94
2023-08-05,Product_B,Store_1,23.44,0,39,105
2023-08-06,Product_B,Store_1,21.16,0,35,103
2023-08-07,Product_B,Store_1,19.38,0,152,95
2023-08-08,Product_B,Store_1,28.88,0,232,77
2023-08-09,Product_B,Store_1,26.57,1,77,150
2023-08-10,Product_B,Store_1,23.43,0,222,90
2023-08-11,Product_B,Store_1,23.96,1,67,140
2023-08-12,Product_B,Store_1,16.36,0,103,107
2023-08-13,Product_B,Store_1,23.75,0,200,105
2023-08-14,Product_B,Store_1,17.64,0,139,90
2023-08-15,Product_B,Store_1,16.36,1,40,128
2023-08-16,Product_B,Store_1,8.43,0,212,106
2023-08-17,Product_B,Store_1,25.89,0,28,82
2023-08-18,Product_B,Store_1,14.97,0,248,101
2023-08-19,Product_B,Store_1,12.55,0,249,102
2023-08-20,Product_B,Store_1,10.47,0,171,102
2023-08-21,Product_B,Store_1,25.7,0,182,89
2023-08-22,Product_B,Store_1,14.51,0,88,114
2023-08-23,Product_B,Store_1,22.24,0,216,92
2023-08-24,Product_B,Store_1,12.72,0,248,97
2023-08-25,Product_B,Store_1,20.0,0,129,90
2023-08-26,Product_B,Store_1,29.09,0,67,99
2023-08-27,Product_B,Store_1,21.72,0,222,107
2023-08-28,Product_B,Store_1,16.7,0,32,93
2023-08-29,Product_B,Store_1,26.31,0,72,108
2023-08-30,Product_B,Store_1,17.2,0,134,100
2023-08-31,Product_B,Store_1,25.04,0,67,86
2023-09-01,Product_B,Store_1,25.3,0,229,83
2023-09-02,Product_B,Store_1,11.2,0,105,95
2023-09-03,Product_B,Store_1,26.19,0,189,118
2023-09-04,Product_B,Store_1,25.3,0,77,102
2023-09-05,Product_B,Store_1,22.55,0,110,74
2023-09-06,Product_B,Store_1,17.66,0,119,94
2023-09-07,Product_B,Store_1,9.35,0,242,80
2023-09-08,Product_B,Store_1,23.69,0,194,87
2023-09-09,Product_B,Store_1,8.31,0,224,86
2023-09-10,Product_B,Store_1,19.24,1,87,136
2023-09-11,Product_B,Store_1,12.94,0,37,82
2023-09-12,Product_B,Store_1,16.26,0,141,108
2023-09-13,Product_B,Store_1,8.42,0,58,82
2023-09-14,Product_B,Store_1,18.78,0,188,74
2023-09-15,Product_B,Store_1,24.22,0,132,73
2023-09-16,Product_B,Store_1,17.89,0,46,102
2023-09-17,Product_B,Store_1,11.63,1,43,128
2023-09-18,Product_B,Store_1,14.13,0,134,98
2023-09-19,Product_B,Store_1,25.67,0,195,99
2023-09-20,Product_B,Store_1,16.48,1,38,90
2023-09-21,Product_B,Store_1,14.3,0,86,90
2023-09-22,Product_B,Store_1,8.41,0,230,80
2023-09-23,Product_B,Store_1,15.08,0,191,105
2023-09-24,Product_B,Store_1,22.79,0,139,65
2023-09-25,Product_B,Store_1,14.32,0,155,74
2023-09-26,Product_B,Store_1,23.38,1,43,120
2023-09-27,Product_B,Store_1,20.33,0,93,98
2023-09-28,Product_B,Store_1,8.86,1,233,114
2023-09-29,Product_B,Store_1,20.71,0,217,68
2023-09-30,Product_B,Store_1,22.29,0,233,116
2023-10-01,Product_B,Store_1,19.18,0,100,81
2023-10-02,Product_B,Store_1,26.04,0,32,88
2023-10-03,Product_B,Store_1,16.43,1,109,122
2023-10-04,Product_B,Store_1,17.65,0,160,76
2023-10-05,Product_B,Store_1,13.08,0,183,102
2023-10-06,Product_B,Store_1,25.8,0,180,66
2023-10-07,Product_B,Store_1,29.25,0,95,102
2023-10-08,Product_B,Store_1,19.0,0,37,111
2023-10-09,Product_B,Store_1,18.58,0,120,79
2023-10-10,Product_B,Store_1,9.62,0,44,80
2023-10-11,Product_B,Store_1,25.14,0,219,88
2023-10-12,Product_B,Store_1,20.2,0,45,76
2023-10-13,Product_B,Store_1,18.33,0,209,91
2023-10-14,Product_B,Store_1,21.3,0,234,96
2023-10-15,Product_B,Store_1,8.21,0,87,113
2023-10-16,Product_B,Store_1,23.05,0,99,74
2023-10-17,Product_B,Store_1,10.34,0,246,86
2023-10-18,Product_B,Store_1,12.88,0,223,93
2023-10-19,Product_B,Store_1,28.66,0,78,90
